index,L1_Orig,L2_Orig,L3_Orig,tuple_orig,L1_Edit_Final,L1_chg,L2_Edit_Final,L2_chg,L3_Edit_Final,L3_chg,RR_100b_Edit,RR_101_Edit,CSR_Nbhd_Count,CSR_Nbhd_Edit,,CSR_Nbhd_Info,CSR_City_Count,CSR_City_Edit,,CSR_City_Info,CSR_Cnty_Count,CSR_Cnty_Edit,,CSR_Cnty_Info
3539,Frankfurt,Frankfurt,Frankfurt,"('Frankfurt', 'Frankfurt', 'Frankfurt')",Frankfurt,FALSE,Frankfurt,FALSE,Germany,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
4497,Frankfurt,Frankfurt,Germany,"('Frankfurt', 'Frankfurt', 'Germany')",Frankfurt,FALSE,Frankfurt,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
1834,Frankfurt,Na,Germany,"('Frankfurt', 'Na', 'Germany')",Frankfurt,FALSE,Frankfurt,TRUE,Germany,FALSE,,,,,TRUE,,84,Na,FALSE,,,,TRUE,
95,G Erding,Munich,Germany,"('G Erding', 'Munich', 'Germany')",-19,TRUE,Munich,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
3543,Gabeng,Yendi,Ghana English,"('Gabeng', 'Yendi', 'Ghana English')",-19,TRUE,Yendi,FALSE,Ghana,TRUE,,,,,TRUE,,13,Yendi,FALSE,,,,TRUE,
6633,Gambaga,Tamale,Ghana4,"('Gambaga', 'Tamale', 'Ghana4')",Gambaga,FALSE,Tamale,FALSE,Ghana,TRUE,,,1,Gambaga,FALSE,,94,Tamale,FALSE,,,,TRUE,
2944,Gashasha,Minembwe,2,"('Gashasha', 'Minembwe', '2')",Gashasha,FALSE,Minembwe,FALSE,-10,TRUE,,,1,Gashasha,FALSE,,45,Minembwe,FALSE,,,,TRUE,
1558,Gatundu,Gatundu,kenya,"('Gatundu', 'Gatundu', 'kenya')",Gatundu,FALSE,Gatundu,FALSE,Kenya,FALSE,,,1,Gatundu,FALSE,,1,Gatundu,FALSE,,,,TRUE,
7287,Gaweye,Niamey,Niger French,"('Gaweye', 'Niamey', 'Niger French')",Gaweye,FALSE,Niamey,FALSE,Niger,TRUE,,,1,Gaweye,FALSE,,43,Niamey,FALSE,,,,TRUE,
7244,General News,Every City,Not Limited,"('General News', 'Every City', 'Not Limited')",-19,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
711,Gentilly,Paris,France,"('Gentilly', 'Paris', 'France')",Gentilly,FALSE,Paris,FALSE,France,FALSE,,,,,TRUE,,2,Paris,FALSE,,,,TRUE,
5903,George,Cape Town,SA,"('George', 'Cape Town', 'SA')",George,FALSE,Cape Town,FALSE,South Africa,TRUE,,,,,TRUE,,4,Cape Town,FALSE,,,,TRUE,
3597,Georgia,Dk,Usa,"('Georgia', 'Dk', 'Usa')",Georgia,FALSE,-19,TRUE,United States,TRUE,,,,,TRUE,,3,Dk,FALSE,,,,TRUE,
7602,German,German,Germany,"('German', 'German', 'Germany')",Germany,TRUE,Germany,TRUE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
3530,Germany,Germany,Germany,"('Germany', 'Germany', 'Germany')",Germany,FALSE,Germany,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5009,Germiston,Germiston,SA,"('Germiston', 'Germiston', 'SA')",Germiston,FALSE,Germiston,FALSE,South Africa,TRUE,,,97,Germiston,FALSE,,97,Germiston,FALSE,,,,TRUE,
2497,glenview anne,harare,zimbabwe,"('glenview anne', 'harare', 'zimbabwe')",Glen View,TRUE,Harare,FALSE,Zimbabwe,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7934,Global,Global,Global,"('Global', 'Global', 'Global')",-19,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
952,Global News,N/A,N/A,"('Global News', 'N/A', 'N/A')",-15,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
7136,Gombebi,mbale,uganda,"('Gombebi', 'mbale', 'uganda')",Gombe,TRUE,Mbale,FALSE,Uganda,FALSE,,,1,Gombe,TRUE,,,,TRUE,,,,TRUE,
6333,Graceland,Germiston,Usa,"('Graceland', 'Germiston', 'Usa')",-19,TRUE,Germiston,FALSE,United States,TRUE,,,,,TRUE,,97,Germiston,FALSE,,,,TRUE,
4649,Greese,Greese,Greese,"('Greese', 'Greese', 'Greese')",Greece,TRUE,Greece,TRUE,Greece,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
273,Gweru,Bulawayo,Zimbambwe,"('Gweru', 'Bulawayo', 'Zimbambwe')",Gweru,FALSE,Bulawayo,FALSE,Zimbabwe,TRUE,,,1,Gweru,FALSE,,49,Bulawayo,FALSE,,,,TRUE,
5567,Hague,The Hague,Netherlands,"('Hague', 'The Hague', 'Netherlands')",The Hague,TRUE,The Hague,FALSE,Netherlands,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5474,Hamarwala,Pitse,Lesetho,"('Hamarwala', 'Pitse', 'Lesetho')",Hamarwala,FALSE,Pitseng,TRUE,Lesotho,TRUE,,,1,Hamarwala,FALSE,,,,TRUE,,,,TRUE,
3684,Hamarwala,Pitseng,Lesetho,"('Hamarwala', 'Pitseng', 'Lesetho')",Hamarwala,FALSE,Pitseng,FALSE,Lesotho,TRUE,,,1,Hamarwala,FALSE,,2,Pitseng,FALSE,,,,TRUE,
2850,Hamburg,Hamburg,Germany,"('Hamburg', 'Hamburg', 'Germany')",Hamburg,FALSE,Hamburg,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7347,Harare,Harare,Zimbambwe,"('Harare', 'Harare', 'Zimbambwe')",Harare,FALSE,Harare,FALSE,Zimbabwe,TRUE,,,15,Harare,FALSE,,15,Harare,FALSE,,,,TRUE,
6155,Havana,Havana,Cuba,"('Havana', 'Havana', 'Cuba')",Havana,FALSE,Havana,FALSE,Cuba,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
2712,He Doesn'T Know,Don'T Know,Don'T Know,"(""He Doesn'T Know"", ""Don'T Know"", ""Don'T Know"")",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
1875,Heidelberg,Heidelberg,SA,"('Heidelberg', 'Heidelberg', 'SA')",Heidelberg,FALSE,Heidelberg,FALSE,South Africa,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
5461,Her And Her Child,She Is The Only Adult,Alone,"('Her And Her Child', 'She Is The Only Adult', 'Alone')",-19,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
6508,here,here,here,"('here', 'here', 'here')",-11,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
6997,Hillbrow,Johannesburg,SA,"('Hillbrow', 'Johannesburg', 'SA')",Hillbrow,FALSE,Johannesburg,FALSE,South Africa,TRUE,,,21,Hillbrow,FALSE,,266,Johannesburg,FALSE,,,,TRUE,
741,Him,Him,None,"('Him', 'Him', 'None')",-19,TRUE,-19,TRUE,None,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5985,HO,TEMA,GHANA,"('HO', 'TEMA', 'GHANA')",Ho,FALSE,Tema,FALSE,Ghana,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
6692,Humburg,Dk,Germany,"('Humburg', 'Dk', 'Germany')",Hamburg,TRUE,-19,TRUE,Germany,FALSE,,,,,TRUE,,3,Dk,FALSE,,,,TRUE,
8036,Hungary,Hungary,Hungary,"('Hungary', 'Hungary', 'Hungary')",Hungary,FALSE,Hungary,FALSE,Hungary,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
3509,huwana,Plumtree,zimbambwe,"('huwana', 'Plumtree', 'zimbambwe')",Huwane,TRUE,Plumtree,FALSE,Zimbabwe,TRUE,,,,,TRUE,,1,Plumtree,FALSE,,,,TRUE,
6455,Huwana,Plumtree,Zimbambwe,"('Huwana', 'Plumtree', 'Zimbambwe')",Huwane,TRUE,Plumtree,FALSE,Zimbabwe,TRUE,,,,,TRUE,,1,Plumtree,FALSE,,,,TRUE,
7713,I Don'T Care,Maybe If I Get Help,I Don'T Know,"(""I Don'T Care"", 'Maybe If I Get Help', ""I Don'T Know"")",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
3927,I Don'T Know,I Don'T Know,I Don'T Know,"(""I Don'T Know"", ""I Don'T Know"", ""I Don'T Know"")",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
5039,I Don'T Know,I Have Not Decided,Not Thought Of It,"(""I Don'T Know"", 'I Have Not Decided', 'Not Thought Of It')",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
8746,I Might Get Married,So I Don'T Know,I Can'T Decide,"('I Might Get Married', ""So I Don'T Know"", ""I Can'T Decide"")",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
1041,I'm not sure where.,I'm not sure where,SA,"(""I'm not sure where."", ""I'm not sure where"", 'SA')",-11,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
2252,Iboloji,Port Harcourt,Nigera,"('Iboloji', 'Port Harcourt', 'Nigera')",Iboloji,FALSE,Port Harcourt,FALSE,Nigeria,TRUE,,,1,Iboloji,FALSE,,3,Port Harcourt,FALSE,,,,TRUE,
7914,Ikeja,Lagos,Niberia,"('Ikeja', 'Lagos', 'Niberia')",Ikeja,FALSE,Lagos,FALSE,Nigeria,TRUE,,,6,Ikeja,FALSE,,80,Lagos,FALSE,,,,TRUE,
3634,India,India,India,"('India', 'India', 'India')",India,FALSE,India,FALSE,India,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5811,Inside City Of London,London,Uk,"('Inside City Of London', 'London', 'Uk')",London,TRUE,London,FALSE,United Kingdom,TRUE,,,,,TRUE,,2,London,FALSE,,,,TRUE,
4705,International,International,Global,"('International', 'International', 'Global')",-19,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
8121,Iran,Iran,Iran,"('Iran', 'Iran', 'Iran')",Iran,FALSE,Iran,FALSE,Iran,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7964,Iraq,Iraq,Iraq,"('Iraq', 'Iraq', 'Iraq')",Iraq,FALSE,Iraq,FALSE,Iraq,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
3107,Israel,Israel,Israel,"('Israel', 'Israel', 'Israel')",Israel,FALSE,Israel,FALSE,Israel,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
2817,Isreal,Israel,Israel,"('Isreal', 'Israel', 'Israel')",Israel,TRUE,Israel,FALSE,Israel,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
4955,Istanbul,Dk,Turkey,"('Istanbul', 'Dk', 'Turkey')",Istanbul,FALSE,-19,TRUE,Turkey,FALSE,,,,,TRUE,,3,Dk,FALSE,,,,TRUE,
6835,It Will Depend On My Academic Studies,N/A,N/A,"('It Will Depend On My Academic Studies', 'N/A', 'N/A')",-15,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
8407,It Will Depend On Where I Get Accepted At University Cause I Want To Stay At School,N/A,N/A,"('It Will Depend On Where I Get Accepted At University Cause I Want To Stay At School', 'N/A', 'N/A')",-15,TRUE,-11,TRUE,-11,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
5854,Jamaica,Jamaica,Jamaica,"('Jamaica', 'Jamaica', 'Jamaica')",Jamaica,FALSE,Jamaica,FALSE,Jamaica,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5492,Jamestown,Accra,Ghana6,"('Jamestown', 'Accra', 'Ghana6')",Jamestown,FALSE,Accra,FALSE,Ghana,TRUE,,,22,Jamestown,FALSE,,347,Accra,FALSE,,,,TRUE,
4488,Jirapa,Lawra,Ghanathats,"('Jirapa', 'Lawra', 'Ghanathats')",Jirapa,FALSE,Lawra,FALSE,Ghana,TRUE,,,1,Jirapa,FALSE,,3,Lawra,FALSE,,,,TRUE,
5906,Job Opportunities,Job Opportunities,Job Opportunities,"('Job Opportunities', 'Job Opportunities', 'Job Opportunities')",-19,TRUE,-19,TRUE,-19,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
5130,Johannesburg,Johannesburg,SA,"('Johannesburg', 'Johannesburg', 'SA')",Johannesburg,FALSE,Johannesburg,FALSE,South Africa,TRUE,,,266,Johannesburg,FALSE,,266,Johannesburg,FALSE,,,,TRUE,
8908,Juba,Juba,S.Sudan,"('Juba', 'Juba', 'S.Sudan')",Juba,FALSE,Juba,FALSE,South Sudan,TRUE,,,17,Juba,FALSE,,17,Juba,FALSE,,,,TRUE,
3590,juba,juba,south sudan,"('juba', 'juba', 'south sudan')",Juba,FALSE,Juba,FALSE,South Sudan,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
1045,Kabul,Kabul,Iraq,"('Kabul', 'Kabul', 'Iraq')",Kabul,FALSE,Kabul,FALSE,Iraq,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7,kamakwa,Nyeri,kenya,"('kamakwa', 'Nyeri', 'kenya')",Kamakwa,FALSE,Nyeri,FALSE,Kenya,FALSE,,,,,TRUE,,10,Nyeri,FALSE,,,,TRUE,
5809,kamakwa,nyeri,kenya,"('kamakwa', 'nyeri', 'kenya')",Kamakwa,FALSE,Nyeri,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
6933,Kampala,Kampala,Unganda,"('Kampala', 'Kampala', 'Unganda')",Kampala,FALSE,Kampala,FALSE,Uganda,TRUE,,,19,Kampala,FALSE,,19,Kampala,FALSE,,,,TRUE,
8118,Kampala,Kampala,unganda,"('Kampala', 'Kampala', 'unganda')",Kampala,FALSE,Kampala,FALSE,Uganda,TRUE,,,19,Kampala,FALSE,,19,Kampala,FALSE,,,,TRUE,
4011,kangemi,Nairobi,kengemi,"('kangemi', 'Nairobi', 'kengemi')",Kangemi,FALSE,Nairobi,FALSE,Kenya,TRUE,,,,,TRUE,,323,Nairobi,FALSE,,,,TRUE,
7865,Kangemi,Nairobi,Kengemi,"('Kangemi', 'Nairobi', 'Kengemi')",Kangemi,FALSE,Nairobi,FALSE,Kenya,TRUE,,,2,Kangemi,FALSE,,323,Nairobi,FALSE,,,,TRUE,
6963,Kansas,Kansas City,Usa,"('Kansas', 'Kansas City', 'Usa')",Kansas,FALSE,Kansas,TRUE,United States,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
249,Karen,Nairobi,kenya,"('Karen', 'Nairobi', 'kenya')",-19,TRUE,Nairobi,FALSE,Kenya,FALSE,,,,,TRUE,,323,Nairobi,FALSE,,,,TRUE,
7736,Kasoa,Accra,Ghanaa,"('Kasoa', 'Accra', 'Ghanaa')",Kasoa,FALSE,Accra,FALSE,Ghana,TRUE,,,7,Kasoa,FALSE,,347,Accra,FALSE,,,,TRUE,
3535,Kasoa,Accra,Ghanakas,"('Kasoa', 'Accra', 'Ghanakas')",Kasoa,FALSE,Accra,FALSE,Ghana,TRUE,,,7,Kasoa,FALSE,,347,Accra,FALSE,,,,TRUE,
2568,Kasoa,Accra,Ghanakasoa,"('Kasoa', 'Accra', 'Ghanakasoa')",Kasoa,FALSE,Accra,FALSE,Ghana,TRUE,,,7,Kasoa,FALSE,,347,Accra,FALSE,,,,TRUE,
8560,KASOA,NA,GHANA,"('KASOA', 'NA', 'GHANA')",Kasoa,FALSE,-11,TRUE,Ghana,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
1114,katlehong,Alberton,SA,"('katlehong', 'Alberton', 'SA')",Katlehong,FALSE,Alberton,FALSE,South Africa,TRUE,,,,,TRUE,,29,Alberton,FALSE,,,,TRUE,
6406,Katlehong,Alberton,SA,"('Katlehong', 'Alberton', 'SA')",Katlehong,FALSE,Alberton,FALSE,South Africa,TRUE,,,60,Katlehong,FALSE,,29,Alberton,FALSE,,,,TRUE,
7335,Katlehong,Alberton,Usa,"('Katlehong', 'Alberton', 'Usa')",Katlehong,FALSE,Alberton,FALSE,United States,TRUE,,,60,Katlehong,FALSE,,29,Alberton,FALSE,,,,TRUE,
3233,katlehong,Germiston,SA,"('katlehong', 'Germiston', 'SA')",Katlehong,FALSE,Germiston,FALSE,South Africa,TRUE,,,,,TRUE,,97,Germiston,FALSE,,,,TRUE,
583,katlehong,germiston,south africa,"('katlehong', 'germiston', 'south africa')",Katlehong,FALSE,Germiston,FALSE,South Africa,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
8135,katlehong,germiston,South africa,"('katlehong', 'germiston', 'South africa')",Katlehong,FALSE,Germiston,FALSE,South Africa,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
2386,Katlehong,Germiston,South Africasis,"('Katlehong', 'Germiston', 'South Africasis')",Katlehong,FALSE,Germiston,FALSE,South Africa,TRUE,,,60,Katlehong,FALSE,,97,Germiston,FALSE,,,,TRUE,
6069,Katlehong,Germiston,Usa,"('Katlehong', 'Germiston', 'Usa')",Katlehong,FALSE,Germiston,FALSE,United States,TRUE,,,60,Katlehong,FALSE,,97,Germiston,FALSE,,,,TRUE,
7682,katlehong,Johannesburg,south africa,"('katlehong', 'Johannesburg', 'south africa')",Katlehong,FALSE,Johannesburg,FALSE,South Africa,FALSE,,,,,TRUE,,266,Johannesburg,FALSE,,,,TRUE,
535,Kawangware,Nairobi,Keny,"('Kawangware', 'Nairobi', 'Keny')",Kawangware,FALSE,Nairobi,FALSE,Kenya,TRUE,,,289,Kawangware,FALSE,,323,Nairobi,FALSE,,,,TRUE,
203,kawangware,nairobi,kenya,"('kawangware', 'nairobi', 'kenya')",Kawangware,FALSE,Nairobi,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7424,kayole,nairobi,kenya,"('kayole', 'nairobi', 'kenya')",Kayole,FALSE,Nairobi,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
2963,kayole 1,nairobi,kenya,"('kayole 1', 'nairobi', 'kenya')",Kensignton,TRUE,Nairobi,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
6524,kensington,Johannesburg,SA,"('kensington', 'Johannesburg', 'SA')",Kensignton,TRUE,Johannesburg,FALSE,South Africa,TRUE,,,,,TRUE,,266,Johannesburg,FALSE,,,,TRUE,
5889,Kensington,Johannesburg,Salotsb,"('Kensington', 'Johannesburg', 'Salotsb')",Kensignton,TRUE,Johannesburg,FALSE,South Africa,TRUE,,,,,TRUE,,266,Johannesburg,FALSE,,,,TRUE,
4777,Kentucky,Kentucky,Usa,"('Kentucky', 'Kentucky', 'Usa')",Kentucky,FALSE,Kentucky,FALSE,United States,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
236,Kenya,Kenya,Mother,"('Kenya', 'Kenya', 'Mother')",Kenya,FALSE,Kenya,FALSE,Kenya,TRUE,,,655,Kenya,FALSE,,655,Kenya,FALSE,,,,TRUE,
2499,Kenya,Kenya,Son,"('Kenya', 'Kenya', 'Son')",Kenya,FALSE,Kenya,FALSE,Kenya,TRUE,,,655,Kenya,FALSE,,655,Kenya,FALSE,,,,TRUE,
2943,Kenya,Kenya,When I Have Credit,"('Kenya', 'Kenya', 'When I Have Credit')",Kenya,FALSE,Kenya,FALSE,Kenya,TRUE,,,655,Kenya,FALSE,,655,Kenya,FALSE,,,,TRUE,
1072,Kericho,Kericho,kenya,"('Kericho', 'Kericho', 'kenya')",Kericho,FALSE,Kericho,FALSE,Kenya,FALSE,,,7,Kericho,FALSE,,7,Kericho,FALSE,,,,TRUE,
2070,KETU EGIN,JEBODI,NIGERIA,"('KETU EGIN', 'JEBODI', 'NIGERIA')",Ketu Egin,FALSE,Jebodi,FALSE,Nigeria,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
6717,Ketu Egin,Jebodi,Nigerian,"('Ketu Egin', 'Jebodi', 'Nigerian')",Ketu Egin,FALSE,Jebodi,FALSE,Nigeria,TRUE,,,1,Ketu Egin,FALSE,,2,Jebodi,FALSE,,,,TRUE,
1917,kgamodishe,kgaboroni,south africa,"('kgamodishe', 'kgaboroni', 'south africa')",-19,TRUE,Gaborone,TRUE,Botswana,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
7130,Khame,Plumtree,Zimbambwe,"('Khame', 'Plumtree', 'Zimbambwe')",-19,TRUE,Plumtree,FALSE,Zimbabwe,TRUE,,,,,TRUE,,1,Plumtree,FALSE,,,,TRUE,
2588,kiambu,thika,kenya,"('kiambu', 'thika', 'kenya')",Kiambu,FALSE,Thika,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5942,Kingston,Kingston,Jamaica,"('Kingston', 'Kingston', 'Jamaica')",Kingston,FALSE,Kingston,FALSE,Jamaica,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
7233,Kinshasa,Kinshasa,Congo-Brazzaville,"('Kinshasa', 'Kinshasa', 'Congo-Brazzaville')",Kinshasa,FALSE,Kinshasa,FALSE,Democratic Republic of The Congo,TRUE,"('Kinshasa', 'Kinshasa', 'Mobility_Temporality_Raw_Data_Columbia.csv')","('Kinshasa', 'Kinshasa', 'Congo (Congo-Brazzaville)')",26,Kinshasa,FALSE,,26,Kinshasa,FALSE,,,,TRUE,
3009,kitale,Kakamega,kenya,"('kitale', 'Kakamega', 'kenya')",Kitale,FALSE,Kakamega,FALSE,Kenya,FALSE,,,,,TRUE,,32,Kakamega,FALSE,,,,TRUE,
6883,Kitavi,Bukavu,Congo (Kinshasa),"('Kitavi', 'Bukavu', 'Congo (Kinshasa)')",Kitavi,FALSE,Bukavu,FALSE,Democratic Republic of The Congo,TRUE,,,1,Kitavi,FALSE,Does not exist in Google Maps.,34,Bukavu,FALSE,,,,TRUE,
4098,Kitavi,Bukavu,Congo(Kinshasa),"('Kitavi', 'Bukavu', 'Congo(Kinshasa)')",Kitavi,FALSE,Bukavu,FALSE,Democratic Republic of The Congo,TRUE,,,1,Kitavi,FALSE,Does not exist in Google Maps.,34,Bukavu,FALSE,,,,TRUE,
4139,Kitui,Kitui,kenya,"('Kitui', 'Kitui', 'kenya')",Kitui,FALSE,Kitui,FALSE,Kenya,FALSE,,,22,Kitui,FALSE,,22,Kitui,FALSE,,,,TRUE,
2348,kumani,bushbargridge,South africa,"('kumani', 'bushbargridge', 'South africa')",Kumani,FALSE,Bushbuckridge,TRUE,South Africa,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
395,KUMASI,KUMASI,GHANA,"('KUMASI', 'KUMASI', 'GHANA')",Kumasi,FALSE,Kumasi,FALSE,Ghana,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
133,kutus,kirinyanga,kenya,"('kutus', 'kirinyanga', 'kenya')",Kutus,FALSE,Kirinyaga,TRUE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
1339,Kuvira,Kuvira,Congo-Brazzaville,"('Kuvira', 'Kuvira', 'Congo-Brazzaville')",Kuvira,FALSE,Kuvira,FALSE,Republic of the Congo,TRUE,,"('Kuvira', 'Kuvira', 'Congo (Congo-Brazzaville)')",1,Kuvira,FALSE,Does not exist in Google Maps.,1,Kuvira,FALSE,Does not exist in Google Maps.,,,TRUE,
8537,Kuwait,Dk,United Arab Emirates,"('Kuwait', 'Dk', 'United Arab Emirates')",Kuwait,FALSE,-19,TRUE,United Arab Emirates,FALSE,,,,,TRUE,,3,Dk,FALSE,,,,TRUE,
8894,Kuwait,Kuwait,United Arab Emirates,"('Kuwait', 'Kuwait', 'United Arab Emirates')",Kuwait,FALSE,Kuwait,FALSE,United Arab Emirates,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
1619,Kuwait,Kuwait City,Japan,"('Kuwait', 'Kuwait City', 'Japan')",Kuwait,FALSE,Kuwait,TRUE,United Arab Emirates,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
5189,Kwandebele,Kwamhlanga,South Korea,"('Kwandebele', 'Kwamhlanga', 'South Korea')",Kwandebele,FALSE,Kwamhlanga,FALSE,South Korea,FALSE,,,1,Kwandebele,FALSE,bantustan in South Africa,5,Kwamhlanga,FALSE,,,,TRUE,
1668,Lagos State,Ajah,Nigeria To Be,"('Lagos State', 'Ajah', 'Nigeria To Be')",Lagos,TRUE,Ajah,FALSE,Nigeria,TRUE,,,2,Lagos State,FALSE,,1,Ajah,FALSE,,,,TRUE,
3206,Landau,Munich,Germany,"('Landau', 'Munich', 'Germany')",Landau,FALSE,Munich,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
8522,Las Vegas,Newyork,Usa,"('Las Vegas', 'Newyork', 'Usa')",Las Vegas,FALSE,New York,TRUE,United States,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
4815,lavington,nairobi,kenya,"('lavington', 'nairobi', 'kenya')",Lavington,FALSE,Nairobi,FALSE,Kenya,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
5379,legon,Accra,GHANA,"('legon', 'Accra', 'GHANA')",Legon,FALSE,Accra,FALSE,Ghana,FALSE,,,,,TRUE,,347,Accra,FALSE,,,,TRUE,
6805,Les Vegas,New York,Usa,"('Les Vegas', 'New York', 'Usa')",Las Vegas,TRUE,New York,FALSE,United States,TRUE,,,,,TRUE,,1,New York,FALSE,,,,TRUE,
3324,Lindau,Munich,Germany,"('Lindau', 'Munich', 'Germany')",Landau,TRUE,Munich,FALSE,Germany,FALSE,,,,,TRUE,,,,TRUE,,,,TRUE,
2903,Liverpool,Liverpool,England,"('Liverpool', 'Liverpool', 'England')",Liverpool,FALSE,Liverpool,FALSE,United Kingdom,TRUE,,,,,TRUE,,,,TRUE,,,,TRUE,
356,lobhengula,Bulawayo,zimbambwe,"('lobhengula', 'Bulawayo', 'zimbambwe')",Lobhengula,FALSE,Bulawayo,FALSE,Zimbabwe,TRUE,,,,,TRUE,,49,Bulawayo,FALSE,,,,TRUE,
6907,Lobhengula,Bulawayo,Zimbambwe,"('Lobhengula', 'Bulawayo', 'Zimbambwe')",Lobhengula,FALSE,Bulawayo,FALSE,Zimbabwe,TRUE,,,1,Lobhengula,FALSE,,49,Bulawayo,FALSE,,,,TRUE,
4666,London,London,Britain,"('London', 'London', 'Britain')",London,FALSE,London,FALSE,United Kingdom,TRUE,,,2,London,FALSE,,2,London,FALSE,,,,TRUE,
1618,London,London,England,"('London', 'London', 'England')",London,FALSE,London,FALSE,United Kingdom,TRUE,,,2,London,FALSE,,2,London,FALSE,,,,TRUE,
6730,London,London,Uk,"('London', 'London', 'Uk')",London,FALSE,London,FALSE,United Kingdom,TRUE,,,2,London,FALSE,,2,London,FALSE,,,,TRUE,
4952,London,London,United,"('London', 'London', 'United')",London,FALSE,London,FALSE,United Kingdom,TRUE,,,2,London,FALSE,,2,London,FALSE,,,,TRUE,
1127,London,Paris,Usa,"('London', 'Paris', 'Usa')",London,FALSE,Paris,FALSE,France,TRUE,,,2,London,FALSE,,2,Paris,FALSE,,,,TRUE,
4307,London City,London,Britain,"('London City', 'London', 'Britain')",London,TRUE,London,FALSE,United Kingdom,TRUE,,,,,TRUE,,2,London,FALSE,,,,TRUE,
5369,Londonlo London,London,Engl,"('Londonlo London', 'London', 'Engl')",London,TRUE,London,FALSE,United Kingdom,TRUE,,,,,TRUE,,2,London,FALSE,,,,TRUE,
