,ID,location,location_l,location_near,location_country,lat,lon,city_8,neighborhood_9,orig_country_103,gender_4,employment_status_303,number_moves_200,work_kind_307,migrant_status_3,ethnic_group_106,mother_tongue_115,refugee_214,send_money_310,financial_support_320,retireOrigindist,retireOriginaz,total_spread,225_1,225_2,225_3,225_4,225_5,225_6,225_7,225_8,311_1,311_2,311_3,311_4,311_5,311_6,321_1,321_2,321_3,321_4,340_1,340_2,340_3,340_4,343_1,343_2,343_3,225_1_lat,225_2_lat,225_3_lat,225_4_lat,225_5_lat,225_6_lat,225_7_lat,225_8_lat,311_1_lat,311_2_lat,311_3_lat,311_4_lat,311_5_lat,311_6_lat,321_1_lat,321_2_lat,321_3_lat,321_4_lat,340_1_lat,340_2_lat,340_3_lat,340_4_lat,343_1_lat,343_2_lat,343_3_lat,225_1_lon,225_2_lon,225_3_lon,225_4_lon,225_5_lon,225_6_lon,225_7_lon,225_8_lon,311_1_lon,311_2_lon,311_3_lon,311_4_lon,311_5_lon,311_6_lon,321_1_lon,321_2_lon,321_3_lon,321_4_lon,340_1_lon,340_2_lon,340_3_lon,340_4_lon,343_1_lon,343_2_lon,343_3_lon
257,284425,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana ,Male,Unemployed ,3,Unemployed,Yes,Akan,Twi,No,No,Yes,,,378.0045707280253,"('Berekum', 'Kumasi', 'Ghana')","('Tutu', 'Accra', 'Ghana')",,,,,,,,,,,,,"('Dodowa', 'Accra', 'Ghana')",,,,,,,,,,,-2.5824981,-0.1539477,,,,,,,,,,,,,-0.092089,,,,,,,,,,,7.450473,5.8931294,,,,,,,,,,,,,5.884244,,,,,,,,,,
258,289986,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Fante,Twi,No,Yes,No,17.788326302489395,0.4421565394327964,373.97958282866176,"('Tarkwa', 'Takoradi', 'Ghana')","('Weija', 'Accra', 'Ghana')",,,,,,,"('Twifo Praso', 'Cape Coast', 'Ghana')",,,,,,,,,,"('Madina', 'Accra', 'Ghana')",,,,,,,-1.6360992,-0.3306792,,,,,,,-1.5497035,,,,,,,,,,-0.1677052,,,,,,,6.7250359,5.5792263,,,,,,,5.611593,,,,,,,,,,5.6864962,,,,,,
259,283412,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Akan,Twi,No,Yes,No,19.44063526343953,5.175585320216415,373.66351675474016,,,,,,,,,"('Kwasimetem', 'Takoradi', 'Ghana')","('Dansoman', 'Osu', 'Ghana')",,,,,,,,,,,,,"('Takoradi', 'Takoradi', 'Ghana')",,,,,,,,,,,-1.7519316000000005,-0.2656595,,,,,,,,,,,,,-1.7519316000000005,,,,,,,,,,,4.8874010000000006,5.5468112000000005,,,,,,,,,,,,,4.8874010000000006,,
260,284023,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Other,2,Other (specify),Yes,Gur,Kokomba ,No,No,Yes,23.174541661180683,0.0118368214086954,369.80232048737537,,,,,,,,,,,,,,,"('Bimbilla', 'Tamale', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,0.0557043,,,,,,,,,,,,,,,,,,,,,,,,,8.859349,,,,,,,,,,
261,283970,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Casual employment/temporary worker,3,Casual employment/temporary worker,Yes,Krobo,Krobo,No,Yes,No,172.91273107002368,3.879678085621184,367.5817286199356,"('Odorkor', 'Accra', 'Ghana')","('Somanya', 'Accra', 'Ghana')","('Bibiani', 'Takoradi', 'Ghana')",,,,,,"('Somanya', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,-0.2647703,-0.01483,-2.314959,,,,,,-0.01483,,,,,,,,,,,,,,,,,5.5773514,6.104821,6.4529440000000005,,,,,,6.104821,,,,,,,,,,,,,,,,
262,286012,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Togo,Male,Working part-time (formal/informal sector),1,Working part-time (formal/informal sector),No,Ewe,Ewe ,No,Yes,No,0.0,0.0,367.1718985628166,,,,,,,,,"('Totsigam', 'Lome', 'Togo')",,,,,,,,,,"('Totsigam', 'Lome', 'Togo')","('Kasoa', 'Accra', 'Ghana')",,,,,,,,,,,,,,1.215829,,,,,,,,,,1.215829,-0.4374909999999999,,,,,,,,,,,,,,6.130419,,,,,,,,,,6.130419,5.532573,,,,,
263,283422,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Benin,Female,Self-employed (run small business/income generation project),3,Other (specify),No,Aja,Gbe,No,Yes,No,,,357.6144484211034,"('Ashaiman', 'Tema', 'Ghana')","('Gbawe', 'Accra', 'Ghana')",,,,,,,"('Cotonou', 'Cotonou', 'Benin')",,,,,,,,,,"('Gbawe', 'Accra', 'Ghana')",,,,,,,-0.029529,-0.3128207,,,,,,,2.4252507000000003,,,,,,,,,,-0.3128207,,,,,,,5.694385,5.5848819,,,,,,,6.3676953,,,,,,,,,,5.5848819,,,,,,
264,289900,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana ,Female,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),Yes,Akan,Twi,No,Yes,No,0.0,0.0,356.6398758562512,,,,,,,,,"('Amprayesu', 'Kwahu', 'Ghana')","('Amprayesu', 'Kwahu', 'Ghana')",,,,,,,,,,,,,"('Amprayesu', 'Kwahu', 'Ghana')",,,,,,,,,,,-0.7284560879725313,-0.7284560879725313,,,,,,,,,,,,,-0.7284560879725313,,,,,,,,,,,6.49118255,6.49118255,,,,,,,,,,,,,6.49118255,,
265,289481,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana ,Female,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,,,355.5264345413171,"('Ashaiman', 'Tema', 'Ghana')","('Mafi Adidome', 'Ho', 'Ghana')",,,,,,,"('Mafi Adidome', 'Ho', 'Ghana')",,,,,,"('Ashaiman', 'Tema', 'Ghana')",,,,"('Mafi Adidome', 'Ho', 'Ghana')",,,,,,,-0.029529,0.50502,,,,,,,0.50502,,,,,,-0.029529,,,,0.50502,,,,,,,5.694385,6.0921975,,,,,,,6.0921975,,,,,,5.694385,,,,6.0921975,,,,,,
266,288099,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Casual employment/temporary worker,2,Casual employment/temporary worker,Yes,Kokomba,Kokomba ,No,Yes,No,20.14554289511904,0.0509310322874005,352.71539082851245,,,,,,,,,"('Damanko', 'Dambai', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,0.1811977,,,,,,,,,,,,,,,,,,,,,,,,,8.6918905,,,,,,,,,,,,,,,,
267,284439,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Working part-time (formal/informal sector),2,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,,,344.7628191141622,"('Afienya', 'Accra', 'Ghana')","('Lume', 'Ho', 'Ghana')","('Lume', 'Ho', 'Ghana')","('Afienya', 'Accra', 'Ghana')",,,,,"('Afienya', 'Accra', 'Ghana')","('Afienya', 'Accra', 'Ghana')",,,,,"('Devon', 'Edmonton', 'Canada')",,,,,,,,,,,0.0051816,0.4424304,0.4424304,0.0051816,,,,,0.0051816,0.0051816,,,,,-90.64839408601,,,,,,,,,,,5.7980928,6.650786099999999,6.650786099999999,5.7980928,,,,,5.7980928,5.7980928,,,,,75.76378995,,,,,,,,,,
268,287767,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Togo ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),No,Ewe,Ewe ,No,Yes,No,0.0,0.0,342.05488994748106,,,,,,,,,"('Kegae', 'Lome', 'Togo')",,,,,,,,,,,,,,"('Kegae', 'Lome', 'Togo')",,,,,,,,,,,1.215829,,,,,,,,,,,,,,1.215829,,,,,,,,,,,6.130419,,,,,,,,,,,,,,6.130419,,
269,289100,"('Jamestown', 'nan', 'nan')",Jamestown,,,-0.2103637,5.535796599999999,Accra,James Town,Ghana ,Male,Working full-time (formal/informal sector),-3,Working full-time (formal/informal sector),Yes,Ga-Dangbe,Ga,No,No,Yes,,,337.9297299015913,,,,,,,,,,,,,,,"('Berekum', 'Sunyani', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-2.5824981,,,,,,,,,,,,,,,,,,,,,,,,,7.450473,,,,,,,,,,
270,288154,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana ,Female,Other,2,Other (specify),Yes,Dagomba,Dagbani ,No,No,No,1.1705285052204886,0.0035760223599508,337.33826320126326,"('Salaga', 'Bimbila', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-0.5196529999999999,,,,,,,,,,,,,,,,,,,,,,,,,8.550609,,,,,,,,,,,,,,,,,,,,,,,,
271,288260,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Benin,Male,Other,4,Other (specify),No,Badande,Basey ,No,Yes,No,280.66778615727753,3.4348142994875865,332.99067021130526,"('Korle Gonno', 'Accra', 'Ghana')",,,,,,,,"('Cotonou', 'Cotonou', 'Benin')",,,,,,,,,,,,,,"('Kasoa', 'Accra', 'Ghana')",,,-0.2289791,,,,,,,,2.4252507000000003,,,,,,,,,,,,,,-0.4374909999999999,,,5.5326026,,,,,,,,6.3676953,,,,,,,,,,,,,,5.532573,,
272,287683,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Dangme,Dangme,No,Yes,No,,,331.1072114726718,"('Asafo', 'Kumasi', 'Ghana')",,,,,,,,"('Somanya', 'Accra', 'Ghana')",,,,,,,,,,,,,,"('Somanya', 'Accra', 'Ghana')",,,-1.6095668,,,,,,,,-0.01483,,,,,,,,,,,,,,-0.01483,,,6.689271000000001,,,,,,,,6.104821,,,,,,,,,,,,,,6.104821,,
273,290680,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,No,14.8727744293017,1.8227598953945456,330.2838939047,"('Aflao', 'Accra', 'Ghana')",,,,,,,,"('Aflao', 'Ho', 'Ghana')",,,,,,,,,,,,,,"('Lake Side', 'Accra', 'Ghana')",,,1.1914021,,,,,,,,1.1914021,,,,,,,,,,,,,,-0.2012376,,,6.116047099999999,,,,,,,,6.116047099999999,,,,,,,,,,,,,,5.5571096,,
274,289103,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,University/technikon/correspondence student,3,University/technikon/correspondence student,Yes,Kokomba,Kokomba ,No,No,Yes,29.35104256928031,0.1578924910629773,326.7413467771409,"('James Town', 'Accra', 'Ghana')",,,,,,,,,,,,,,"('Kintampo', 'Kumasi', 'Ghana')",,,,,,,,,,,-0.2103637,,,,,,,,,,,,,,-1.728919,,,,,,,,,,,5.535796599999999,,,,,,,,,,,,,,8.053714,,,,,,,,,,
275,286732,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana ,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Fanti,Fanti ,No,Yes,No,11.915084462188602,0.0174236427406353,321.3697895656381,"('Kasoa', 'Accra', 'Ghana')","('Oyarifa', 'Accra', 'Ghana')",,,,,,,"('Elmina', 'Cape Coast', 'Ghana')",,,,,,,,,,"('Elmina', 'Cape Coast', 'Ghana')",,,,,,,-0.4374909999999999,-0.1748632999999999,,,,,,,-1.350578,,,,,,,,,,-1.350578,,,,,,,5.532573,5.756972,,,,,,,5.085879,,,,,,,,,,5.085879,,,,,,
276,287609,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,Yes,No,176.84503372427972,1.5148061848231154,320.06890444217254,"('Accra', 'Accra', 'Ghana')",,,,,,,,"('Akome', 'Ho', 'Ghana')",,,,,,,,,,"('Accra', 'Accra', 'Ghana')",,,,"('Akome', 'Ho', 'Ghana')",,,-0.2012376,,,,,,,,0.4737532,,,,,,,,,,-0.2012376,,,,0.4737532,,,5.5571096,,,,,,,,6.824250599999999,,,,,,,,,,5.5571096,,,,6.824250599999999,,
277,285990,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Working part-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,Yes,No,,,310.29590102886704,"('Danfa', 'Accra', 'Ghana')",,,,,,,,"('Nkwanta', 'Ho', 'Ghana')",,,,,,,,,,"('Adenta', 'Accra', 'Ghana')",,,,,,,-0.1588963,,,,,,,,0.5214300000000001,,,,,,,,,,-0.1687965,,,,,,,5.7903236,,,,,,,,8.262696,,,,,,,,,,5.7041391,,,,,,
278,285376,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Female,Self-employed (run small business/income generation project),2,Self-employed (run small business/income generation project),Yes,Kokomba,Kokomba ,No,Yes,No,55.02111930873315,0.9378313152658816,309.1414556475592,"('Sukura', 'Accra', 'Ghana')",,,,,,,,"('Zongo', 'Dambai', 'Ghana')",,,,,,,,,,,,,,,,,-0.2492942999999999,,,,,,,,-2.3231531000000003,,,,,,,,,,,,,,,,,5.550621700000001,,,,,,,,7.341319199999999,,,,,,,,,,,,,,,,
279,288714,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,No,No,,,306.7933389532831,"('Aflao', 'Ho', 'Ghana')","('Fodoa', 'Kumasi', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,1.1914021,-0.8937255,,,,,,,,,,,,,,,,,,,,,,,,6.116047099999999,6.596002599999999,,,,,,,,,,,,,,,,,,,,,,,
280,290508,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,2.2494298032121183,3.465393441394599,298.7353630763374,"('Lapaz', 'Accra', 'Ghana')","('Lapaz', 'Accra', 'Ghana')","('Ashaiman', 'Tema', 'Ghana')","('Ejisu', 'Kumasi', 'Ghana')",,,,,"('Ashaiman', 'Tema', 'Ghana')","('Legon', 'Accra', 'Ghana')",,,,,"('Darkuman', 'Accra', 'Ghana')","('Nungua', 'Accra', 'Ghana')",,,"('Dansoman', 'Accra', 'Ghana')",,,,,,,-0.24869,-0.24869,-0.029529,-1.5009105,,,,,-0.029529,-0.1902700537844038,,,,,-0.251983,-0.0796664,,,-0.2656595,,,,,,,5.6073648,5.6073648,5.694385,6.7163307,,,,,5.694385,5.64816685,,,,,5.5902579,5.601766099999999,,,5.5468112000000005,,,,,,
281,287383,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana ,Female,Voluntary worker (receive no money),2,Voluntary worker (receive no money),Yes,Ewe,Ewe ,No,No,Yes,139.71713428318242,3.057389378716227,298.47839369291773,"('Kokrobite', 'Accra', 'Ghana')","('Mallam', 'Accra', 'Ghana')",,,,,,,,,,,,,"('Kwamekrom', 'Tema', 'Ghana')",,,,,,,,,,,-0.364879,-0.2889602,,,,,,,,,,,,,-2.3028927,,,,,,,,,,,5.497718,5.5743359,,,,,,,,,,,,,6.4217821,,,,,,,,,,
282,282036,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana ,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Ewe,Ewe,No,Yes,Yes,12.282270199444056,0.1006138436628207,297.9615202861501,"('Tema', 'Accra', 'Ghana')",,,,,,,,"('Anloga', 'Keta', 'Ghana')",,,,,,"('Tema', 'Accra', 'Ghana')",,,,"('Adenta', 'Medina', 'Ghana')","('Dodowa', 'Medina', 'Ghana')",,,"('Anloga', 'Keta', 'Ghana')",,,-0.0096592,,,,,,,,0.8984701999999999,,,,,,-0.0096592,,,,-0.1687965,-0.092089,,,0.8984701999999999,,,5.6596441,,,,,,,,5.7936484,,,,,,5.6596441,,,,5.7041391,5.884244,,,5.7936484,,
283,290551,"('Old Fadama', 'nan', 'nan')",Old Fadama,,,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),0,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,Yes,2.2494298032121183,3.465393441394599,291.9021603229943,"('Lapaz', 'Accra', 'Ghana')","('Lapaz', 'Accra', 'Ghana')","('Ashaiman', 'Tema', 'Ghana')","('Ejisu', 'Kumasi', 'Ghana')",,,,,"('Ashaiman', 'Tema', 'Ghana')","('Darkuman', 'Accra', 'Ghana')",,,,,"('Nungua', 'Tema', 'Ghana')","('Kokompe', 'Accra', 'Ghana')",,,"('Dansoman', 'Accra', 'Ghana')",,,,,,,-0.24869,-0.24869,-0.029529,-1.5009105,,,,,-0.029529,-0.251983,,,,,-0.0796664,-0.2521546,,,-0.2656595,,,,,,,5.6073648,5.6073648,5.694385,6.7163307,,,,,5.694385,5.5902579,,,,,5.601766099999999,5.5801523,,,5.5468112000000005,,,,,,
284,284037,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Togo,Female,Casual employment/temporary worker,2,Casual employment/temporary worker,No,Ewe,Ewe,No,Yes,No,,,291.4156015996449,"('Aflao', 'Ho', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,"('Kwahu Afram Plains', 'Ho', 'Ghana')",,,1.1914021,,,,,,,,,,,,,,,,,,,,,,0.0047456123339843,,,6.116047099999999,,,,,,,,,,,,,,,,,,,,,,6.8753584000000005,,
285,278386,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Working part-time (formal/informal sector),4,Working full-time (formal/informal sector),Yes,Kwahu,Twi,No,Yes,Yes,,,290.84061608142656,,,,,,,,,"('Kumasi', 'Kumasi', 'Ghana')","('Koforidua', 'Koforidua', 'Ghana')",,,,,"('Koforidua', 'Sefwi', 'Ghana')",,,,,,,,,,,,,,,,,,,-1.6230403999999998,-0.2614572,,,,,-0.2614572,,,,,,,,,,,,,,,,,,,6.698081,6.100333999999999,,,,,6.100333999999999,,,,,,,,,,
286,289084,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Male,Working full-time (formal/informal sector),2,Working full-time (formal/informal sector),Yes,Akan,Twi,No,Yes,No,39.19953891249404,5.897378046588511,289.29989597058034,"('Lapaz', 'Accra', 'Ghana')",,,,,,,,"('Oda', 'Agona Swedru', 'Ghana')",,,,,,,,,,"('Oda', 'Agona Swedru', 'Ghana')",,,,"('Oda', 'Agona Swedru', 'Ghana')",,,-0.24869,,,,,,,,-0.9940339,,,,,,,,,,-0.9940339,,,,-0.9940339,,,5.6073648,,,,,,,,5.849506900000001,,,,,,,,,,5.849506900000001,,,,5.849506900000001,,
287,288542,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Nigeria ,Male,Working full-time (formal/informal sector),3,Working full-time (formal/informal sector),No,Izzi,Izzi,No,No,No,0.0,0.0,287.91279425443594,"('Techiman', 'Kumasi', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,-1.936401,,,,,,,,,,,,,,,,,,,,,,,,,7.584971,,,,,,,,,,,,,,,,,,,,,,,,
288,284060,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),5,Self-employed (run small business/income generation project),Yes,Fante,Fante,No,Yes,No,44.25439424754377,0.1039068404028173,286.3327382154104,"('Madina', 'Accra', 'Ghana')","('Kaneshie', 'Accra', 'Ghana')","('Akropong', 'Kumasi', 'Ghana')","('Assin Fosu', 'Obuasi', 'Ghana')",,,,,"('Mankessim', 'Winneba', 'Ghana')",,,,,,,,,,,,,,,,,-0.1677052,-0.2422186,-0.0891666999999999,-1.2769092,,,,,-1.018031,,,,,,,,,,,,,,,,,5.6864962,5.569655200000001,5.9705603,5.7004853,,,,,5.267169,,,,,,,,,,,,,,,,
289,289831,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),Yes,Kokomba,Lekpakpan,No,Yes,No,,,283.88601556991875,"('Dambai', 'Nkwanta', 'Ghana')",,,,,,,,,,,,,,,,,,,,,,,,,0.179472,,,,,,,,,,,,,,,,,,,,,,,,,8.067609,,,,,,,,,,,,,,,,,,,,,,,,
290,287727,"('James Town', 'Accra', 'Ghana')",James Town,Accra,Ghana,-0.2103637,5.535796599999999,Accra,James Town,Ghana,Female,Self-employed (run small business/income generation project),2,Other (specify),Yes,Ewe,Ewe,No,Yes,No,,,282.9222318661433,,,,,,,,,"('Saviope', 'Ho', 'Ghana')",,,,,,,,,,,,,,"('Saviope', 'Ho', 'Ghana')",,,,,,,,,,,0.4688931999999999,,,,,,,,,,,,,,0.4688931999999999,,,,,,,,,,,6.612659799999999,,,,,,,,,,,,,,6.612659799999999,,
291,289990,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Female,Unemployed ,2,Unemployed,Yes,Nzema,Nzema,No,Yes,No,50.45614521065147,0.0907115720625171,281.31845204083845,,,,,,,,,"('Axim', 'Takoradi', 'Ghana')",,,,,,,,,,"('Kasoa', 'Cape Coast', 'Ghana')",,,,,,,,,,,,,,,-2.242169,,,,,,,,,,-0.4374909999999999,,,,,,,,,,,,,,,4.865362,,,,,,,,,,5.532573,,,,,,
292,284089,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Togo,Male,Casual employment/temporary worker,3,Casual employment/temporary worker,No,Ewe,Ewe,No,Yes,Yes,44.60714354106614,0.0054564560652694,278.5035767927028,"('Angolga', 'Keta', 'Ghana')",,,,,,,,"('Bubuashie', 'Dansoman', 'Ghana')",,,,,,"('Sokode', 'Ho', 'Ghana')",,,,,,,,,,,0.9910728,,,,,,,,-0.2399217,,,,,,0.4133275999999999,,,,,,,,,,,5.921568799999999,,,,,,,,5.5803725,,,,,,6.574076400000001,,,,,,,,,,
293,286004,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Self-employed (run small business/income generation project),3,Self-employed (run small business/income generation project),Yes,Krachi,Krachi,No,Yes,No,301.4582620405242,4.564671945235851,274.99272440479484,,,,,,,,,"('Kete Krachi', 'Dambai', 'Ghana')",,,,,,,,,,,,,,"('Kasoa', 'Accra', 'Ghana')",,,,,,,,,,,-0.0491399999999999,,,,,,,,,,,,,,-0.4374909999999999,,,,,,,,,,,7.798442,,,,,,,,,,,,,,5.532573,,
294,286597,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,No,,,274.6418741811475,"('Lashibi', 'Tema', 'Ghana')",,,,,,,,"('Lashibi', 'Tema', 'Ghana')",,,,,,,,,,,,,,"('Tegbi', 'Ho', 'Ghana')","('Alakple', 'Ho', 'Ghana')",,-0.0383550999999999,,,,,,,,-0.0383550999999999,,,,,,,,,,,,,,0.9733691,0.8884905999999999,,5.6850117,,,,,,,,5.6850117,,,,,,,,,,,,,,5.8536655,5.866573799999999,
295,288151,"('Madina', 'Accra', 'Ghana')",Madina,Accra,Ghana,-0.1677052,5.6864962,Accra,Madina,Ghana,Male,Self-employed (run small business/income generation project),4,Self-employed (run small business/income generation project),Yes,Ewe,Ewe,No,Yes,No,,,272.8064203875456,"('Michelle Camp', 'Tema', 'Ghana')",,,,,,,,"('Tegbi', 'Ho', 'Ghana')",,,,,,,,,,,,,,"('Tegbi', 'Ho', 'Ghana')",,,-0.0096592,,,,,,,,0.9733691,,,,,,,,,,,,,,0.9733691,,,5.6596441,,,,,,,,5.8536655,,,,,,,,,,,,,,5.8536655,,
296,289102,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Niger,Male,Self-employed (run small business/income generation project),1,Self-employed (run small business/income generation project),No,Zaberma,Zaberma ,No,Yes,Yes,922.4228940403696,2.112281033494446,270.56043218664354,"('Ashaiman', 'Tema', 'Ghana')","('Ashaiman', 'Tema', 'Ghana')",,,,,,,"('Ashaiman', 'Tema', 'Ghana')","('Ashaiman', 'Tema', 'Ghana')","('Tema', 'Tema', 'Ghana')","('Tema', 'Tema', 'Ghana')",,,"('Tema', 'Tema', 'Ghana')","('Tema', 'Tema', 'Ghana')",,,"('James Town', 'Accra', 'Ghana')","('James Town', 'Accra', 'Ghana')","('Tema', 'Tema', 'Ghana')","('Tema', 'Tema', 'Ghana')",,,,-0.029529,-0.029529,,,,,,,-0.029529,-0.029529,-0.0096592,-0.0096592,,,-0.0096592,-0.0096592,,,-0.2103637,-0.2103637,-0.0096592,-0.0096592,,,,5.694385,5.694385,,,,,,,5.694385,5.694385,5.6596441,5.6596441,,,5.6596441,5.6596441,,,5.535796599999999,5.535796599999999,5.6596441,5.6596441,,,
297,288052,"('Old Fadama', 'Accra', 'Ghana')",Old Fadama,Accra,Ghana,-0.2225215999999999,5.5488671,Accra,Old Fadama,Ghana,Male,Doing casual jobs,3,Doing casual jobs,Yes,Dangme,Dangme,No,Yes,No,10.700773673736371,0.4486245376622755,269.49689153739683,"('Bogoso', 'Kumasi', 'Ghana')",,,,,,,,"('Odumase Krobo', 'Accra', 'Ghana')",,,,,,,,,,,,,,,,,-2.0063310000000003,,,,,,,,0.0189577713143872,,,,,,,,,,,,,,,,,5.568839,,,,,,,,6.1518553,,,,,,,,,,,,,,,,
