,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1
217,Nairobi,"('Mekanisa', 'Oromia', 'Ethiopia')",1,929.224916731248,1.2780886939913814,38.7305307,8.971913699999998,"('Nairobi', ('Mekanisa', 'Oromia', 'Ethiopia'))",1,108,"('Mekanisa', 'Oromia', 'Ethiopia')",Ethiopia,Oromia,Mekanisa
218,Nairobi,"('Mlolongo', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mlolongo', 'Nairobi', 'Kenya'))",1,109,Nairobi,Kenya,Nairobi,Mlolongo
219,Nairobi,"('Mlolongo', 'Nairobi', 'Kenya')",1,21.235228642176864,0.005522499631582813,36.9433595,-1.3946515,"('Nairobi', ('Mlolongo', 'Nairobi', 'Kenya'))",1,109,"('Mlolongo', 'Nairobi', 'Kenya')",Kenya,Nairobi,Mlolongo
220,Nairobi,"('Moi Barracks', 'Eldoret', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Moi Barracks', 'Eldoret', 'Kenya'))",1,110,Nairobi,Kenya,Eldoret,Moi Barracks
221,Nairobi,"('Moi Barracks', 'Eldoret', 'Kenya')",1,238.34521548563407,2.3212654856077233,35.271548100000004,0.5198329,"('Nairobi', ('Moi Barracks', 'Eldoret', 'Kenya'))",1,110,"('Moi Barracks', 'Eldoret', 'Kenya')",Kenya,Eldoret,Moi Barracks
222,Nairobi,"('Mombasa', 'Mombasa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mombasa', 'Mombasa', 'Kenya'))",1,111,Nairobi,Kenya,Mombasa,Mombasa
223,Nairobi,"('Mombasa', 'Mombasa', 'Kenya')",1,390.5120426469487,-0.6585693642225003,39.667169,-4.05052,"('Nairobi', ('Mombasa', 'Mombasa', 'Kenya'))",1,111,"('Mombasa', 'Mombasa', 'Kenya')",Kenya,Mombasa,Mombasa
224,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",1,112,Nairobi,Ethiopia,Moyale,Moyale
225,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,493.4157636106773,1.0017591078392984,39.0512683,3.5241898000000003,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",1,112,"('Moyale', 'Moyale', 'Ethiopia')",Ethiopia,Moyale,Moyale
226,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",1,113,Nairobi,Kenya,Muranga,Muranga
227,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,66.86698308601385,0.8286505396261742,37.15758579999999,-0.7236564,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",1,113,"('Muranga', 'Muranga', 'Kenya')",Kenya,Muranga,Muranga
228,Nairobi,"('Muscat', 'Muscat', 'Oman')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Muscat', 'Muscat', 'Oman'))",1,114,Nairobi,Oman,Muscat,Muscat
229,Nairobi,"('Muscat', 'Muscat', 'Oman')",1,3010.4081748585963,0.5075211549400773,58.3829448,23.588201899999998,"('Nairobi', ('Muscat', 'Muscat', 'Oman'))",1,114,"('Muscat', 'Muscat', 'Oman')",Oman,Muscat,Muscat
230,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",1,115,Nairobi,Tanzania,Busukuma,Mwanza
231,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,441.9533361233236,-2.875518741696839,32.9014417,-2.5196915,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",1,115,"('Mwanza', 'Busukuma', 'Tanzania')",Tanzania,Busukuma,Mwanza
232,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",1,116,Nairobi,Kenya,Naivasha,Naivasha
233,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,69.5725848363709,2.0904277531612805,36.4387834,-0.7224425,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",1,116,"('Naivasha', 'Naivasha', 'Kenya')",Kenya,Naivasha,Naivasha
234,Nairobi,"('Ndumberi', 'Kiambu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ndumberi', 'Kiambu', 'Kenya'))",1,117,Nairobi,Kenya,Kiambu,Ndumberi
235,Nairobi,"('Ndumberi', 'Kiambu', 'Kenya')",1,15.995178936045367,2.4535662015583104,36.805547999999995,-1.1521629999999998,"('Nairobi', ('Ndumberi', 'Kiambu', 'Kenya'))",1,117,"('Ndumberi', 'Kiambu', 'Kenya')",Kenya,Kiambu,Ndumberi
236,Nairobi,"('Ngando', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngando', 'Nairobi', 'Kenya'))",1,118,Nairobi,Kenya,Nairobi,Ngando
237,Nairobi,"('Ngando', 'Nairobi', 'Kenya')",1,2.179013467669133,-1.7649851462276307,36.747851509214904,-1.30240425,"('Nairobi', ('Ngando', 'Nairobi', 'Kenya'))",1,118,"('Ngando', 'Nairobi', 'Kenya')",Kenya,Nairobi,Ngando
238,Nairobi,"('Ngong', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngong', 'Nairobi', 'Kenya'))",1,119,Nairobi,Kenya,Nairobi,Ngong
239,Nairobi,"('Ngong', 'Nairobi', 'Kenya')",1,11.62052832655787,2.913641782275303,36.65,-1.3666,"('Nairobi', ('Ngong', 'Nairobi', 'Kenya'))",1,119,"('Ngong', 'Nairobi', 'Kenya')",Kenya,Nairobi,Ngong
240,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",1,120,Nairobi,Burundi,Ngozi,Ngozi
241,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,788.0062771337772,-2.941792323640507,29.9422406,-2.8820728,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",1,120,"('Ngozi', 'Ngozi', 'Burundi')",Burundi,Ngozi,Ngozi
242,Nairobi,"('Nyamasaria', 'Kisumu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyamasaria', 'Kisumu', 'Kenya'))",1,121,Nairobi,Kenya,Kisumu,Nyamasaria
243,Nairobi,"('Nyamasaria', 'Kisumu', 'Kenya')",1,258.10593041020763,2.721753874492329,34.78715220000001,-0.1167143,"('Nairobi', ('Nyamasaria', 'Kisumu', 'Kenya'))",1,121,"('Nyamasaria', 'Kisumu', 'Kenya')",Kenya,Kisumu,Nyamasaria
244,Nairobi,"('Nyawita', 'Kisumu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyawita', 'Kisumu', 'Kenya'))",1,122,Nairobi,Kenya,Kisumu,Nyawita
245,Nairobi,"('Nyawita', 'Kisumu', 'Kenya')",1,260.3648148389514,2.8914343316084565,34.6413034,-0.5631529000000001,"('Nairobi', ('Nyawita', 'Kisumu', 'Kenya'))",1,122,"('Nyawita', 'Kisumu', 'Kenya')",Kenya,Kisumu,Nyawita
246,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",1,123,Nairobi,Kenya,Ogembo,Ogembo
247,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,246.8298632263189,2.9675979675261903,34.725029,-0.799565,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",1,123,"('Ogembo', 'Ogembo', 'Kenya')",Kenya,Ogembo,Ogembo
248,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",1,124,Nairobi,Kenya,Ol Kalou,Ol Kalou
249,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,109.22306162072488,1.9546278962382142,36.378065,-0.2672966,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",1,124,"('Ol Kalou', 'Ol Kalou', 'Kenya')",Kenya,Ol Kalou,Ol Kalou
250,Nairobi,"('Ongata Rongai', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ongata Rongai', 'Nairobi', 'Kenya'))",1,125,Nairobi,Kenya,Nairobi,Ongata Rongai
251,Nairobi,"('Ongata Rongai', 'Nairobi', 'Kenya')",1,0.01,3.141592653589793,36.752010600000006,-1.395968,"('Nairobi', ('Ongata Rongai', 'Nairobi', 'Kenya'))",1,125,"('Ongata Rongai', 'Nairobi', 'Kenya')",Kenya,Nairobi,Ongata Rongai
252,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",1,126,Nairobi,Kenya,Mkang'ombe,Rafiki
253,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,12.916017205780795,0.8901349376387202,36.825201299999996,-1.2834558999999999,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",1,126,"('Rafiki', ""Mkang'ombe"", 'Kenya')",Kenya,Mkang'ombe,Rafiki
254,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",1,127,Nairobi,Kenya,Siaya Town,Siaya Town
255,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,303.7894522398073,2.6844331240324295,34.2861,0.06,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",1,127,"('Siaya Town', 'Siaya Town', 'Kenya')",Kenya,Siaya Town,Siaya Town
256,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",1,128,Nairobi,Kenya,Sondu,Sondu
257,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,194.87047730323383,2.7495400642571766,35.125814,-0.4616812,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",1,128,"('Sondu', 'Sondu', 'Kenya')",Kenya,Sondu,Sondu
258,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",1,129,Nairobi,Kenya,Taita Taveta,Taita Taveta
259,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,248.93005150577633,-0.8563757399811536,38.36706762808966,-3.4178355000000002,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",1,129,"('Taita Taveta', 'Taita Taveta', 'Kenya')",Kenya,Taita Taveta,Taita Taveta
260,Nairobi,"('Udhiru', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Udhiru', 'Nairobi', 'Kenya'))",1,130,Nairobi,Kenya,Nairobi,Udhiru
261,Nairobi,"('Udhiru', 'Nairobi', 'Kenya')",1,7.292625401689183,-0.05864104130538112,36.8172449,-1.2832533000000002,"('Nairobi', ('Udhiru', 'Nairobi', 'Kenya'))",1,130,"('Udhiru', 'Nairobi', 'Kenya')",Kenya,Nairobi,Udhiru
262,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",1,131,Nairobi,Democratic Republic of the Congo,Villa,Villa
263,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,1082.4146819067175,-2.7557627233308155,27.7999999,-5.383333,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",1,131,"('Villa', 'Villa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Villa,Villa
264,Nairobi,"('Westlands', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Westlands', 'Nairobi', 'Kenya'))",1,132,Nairobi,Kenya,Nairobi,Westlands
265,Nairobi,"('Westlands', 'Nairobi', 'Kenya')",1,5.722342938947167,0.21590366749844814,36.802009999999996,-1.2647263000000002,"('Nairobi', ('Westlands', 'Nairobi', 'Kenya'))",1,132,"('Westlands', 'Nairobi', 'Kenya')",Kenya,Nairobi,Westlands
266,Nairobi,"('Yala', 'Luanda', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Yala', 'Luanda', 'Kenya'))",1,133,Nairobi,Kenya,Luanda,Yala
267,Nairobi,"('Yala', 'Luanda', 'Kenya')",1,270.4102919163515,2.585547766905647,34.671732899999995,0.16108370000000002,"('Nairobi', ('Yala', 'Luanda', 'Kenya'))",1,133,"('Yala', 'Luanda', 'Kenya')",Kenya,Luanda,Yala
268,Nairobi,"('nan', 'Block', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Block', 'Kenya'))",1,134,Nairobi,Kenya,Block,nan
269,Nairobi,"('nan', 'Block', 'Kenya')",1,384.4201514602824,-0.6392756737203481,39.66668252461726,-3.9381812999999997,"('Nairobi', ('nan', 'Block', 'Kenya'))",1,134,"('nan', 'Block', 'Kenya')",Kenya,Block,nan
270,Nairobi,"('nan', 'Bududa', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",1,135,Nairobi,Uganda,Bududa,nan
271,Nairobi,"('nan', 'Bududa', 'Uganda')",1,335.22937024308095,2.4514636645447836,34.39875494391064,1.0421170000000002,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",1,135,"('nan', 'Bududa', 'Uganda')",Uganda,Bududa,nan
272,Nairobi,"('nan', 'Congo', 'Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Congo', 'Republic of the Congo'))",1,136,Nairobi,Republic of the Congo,Congo,nan
273,Nairobi,"('nan', 'Congo', 'Republic of the Congo')",1,2357.8787187337275,3.116484416970034,15.6419155,-0.7264326999999999,"('Nairobi', ('nan', 'Congo', 'Republic of the Congo'))",1,136,"('nan', 'Congo', 'Republic of the Congo')",Republic of the Congo,Congo,nan
274,Nairobi,"('nan', 'Irundu', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Irundu', 'Democratic Republic of the Congo'))",1,137,Nairobi,Democratic Republic of the Congo,Irundu,nan
275,Nairobi,"('nan', 'Irundu', 'Democratic Republic of the Congo')",1,918.2375243606257,-2.870367937700352,28.7476099,-3.9066899,"('Nairobi', ('nan', 'Irundu', 'Democratic Republic of the Congo'))",1,137,"('nan', 'Irundu', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Irundu,nan
276,Nairobi,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Kakenge', 'Democratic Republic of the Congo'))",1,138,Nairobi,Democratic Republic of the Congo,Kakenge,nan
277,Nairobi,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",1,1678.8564999209989,-2.923801724071799,21.9112906,-4.868343299999999,"('Nairobi', ('nan', 'Kakenge', 'Democratic Republic of the Congo'))",1,138,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kakenge,nan
278,Nairobi,"('nan', 'Kasule', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Kasule', 'Kenya'))",1,139,Nairobi,Kenya,Kasule,nan
279,Nairobi,"('nan', 'Kasule', 'Kenya')",1,259.0196900858691,2.710519661463709,34.7901289,-0.08364760000000002,"('Nairobi', ('nan', 'Kasule', 'Kenya'))",1,139,"('nan', 'Kasule', 'Kenya')",Kenya,Kasule,nan
280,Nairobi,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Minembwe', 'Democratic Republic of the Congo'))",1,140,Nairobi,Democratic Republic of the Congo,Minembwe,nan
281,Nairobi,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",1,941.5691652102628,-2.8601212555971314,28.730059899999997,-3.9344201,"('Nairobi', ('nan', 'Minembwe', 'Democratic Republic of the Congo'))",1,140,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Minembwe,nan
282,Nairobi,"('nan', 'Nyandarua', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Nyandarua', 'Kenya'))",1,141,Nairobi,Kenya,Nyandarua,nan
283,Nairobi,"('nan', 'Nyandarua', 'Kenya')",1,94.1671460663418,1.8698415076572021,36.49776838093413,-0.39155345,"('Nairobi', ('nan', 'Nyandarua', 'Kenya'))",1,141,"('nan', 'Nyandarua', 'Kenya')",Kenya,Nyandarua,nan
284,Johannesburg,"('Johannesburg', 'Johannesburg', 'South Africa')",13,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Johannesburg', 'Johannesburg', 'South Africa'))",1,142,Johannesburg,South Africa,Johannesburg,Johannesburg
285,Johannesburg,"('Johannesburg', 'Johannesburg', 'South Africa')",13,27.295223745866362,-1.4101209171402702,28.049721999999996,-26.205,"('Johannesburg', ('Johannesburg', 'Johannesburg', 'South Africa'))",1,142,"('Johannesburg', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Johannesburg
286,Johannesburg,"('Thohoyandou', 'Thohoyandou', 'South Africa')",6,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Thohoyandou', 'Thohoyandou', 'South Africa'))",1,143,Johannesburg,South Africa,Thohoyandou,Thohoyandou
287,Johannesburg,"('Thohoyandou', 'Thohoyandou', 'South Africa')",6,395.7924487494866,0.8026271680334368,30.4596582,-22.967642899999998,"('Johannesburg', ('Thohoyandou', 'Thohoyandou', 'South Africa'))",1,143,"('Thohoyandou', 'Thohoyandou', 'South Africa')",South Africa,Thohoyandou,Thohoyandou
288,Johannesburg,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",5,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Bulawayo', 'Bulawayo', 'Zimbabwe'))",1,144,Johannesburg,Zimbabwe,Bulawayo,Bulawayo
289,Johannesburg,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",5,570.003710098564,1.4343560163887097,28.588706300000002,-20.1560599,"('Johannesburg', ('Bulawayo', 'Bulawayo', 'Zimbabwe'))",1,144,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",Zimbabwe,Bulawayo,Bulawayo
290,Johannesburg,"('Durban', 'Durban', 'South Africa')",5,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Durban', 'Durban', 'South Africa'))",1,145,Johannesburg,South Africa,Durban,Durban
291,Johannesburg,"('Durban', 'Durban', 'South Africa')",5,465.7122299574346,-0.8075893573286347,31.009909000000004,-29.861825,"('Johannesburg', ('Durban', 'Durban', 'South Africa'))",1,145,"('Durban', 'Durban', 'South Africa')",South Africa,Durban,Durban
292,Johannesburg,"('Hillbrow', 'Johannesburg', 'South Africa')",5,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Hillbrow', 'Johannesburg', 'South Africa'))",1,146,Johannesburg,South Africa,Johannesburg,Hillbrow
293,Johannesburg,"('Hillbrow', 'Johannesburg', 'South Africa')",5,18.67163689361014,2.22625349226423,28.0483333,-26.188055600000002,"('Johannesburg', ('Hillbrow', 'Johannesburg', 'South Africa'))",1,146,"('Hillbrow', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Hillbrow
294,Johannesburg,"('Maputo', 'Maputo', 'Mozambique')",5,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Maputo', 'Maputo', 'Mozambique'))",1,147,Johannesburg,Mozambique,Maputo,Maputo
295,Johannesburg,"('Maputo', 'Maputo', 'Mozambique')",5,490.89592877639916,0.07136902194120785,32.56745,-25.966213,"('Johannesburg', ('Maputo', 'Maputo', 'Mozambique'))",1,147,"('Maputo', 'Maputo', 'Mozambique')",Mozambique,Maputo,Maputo
296,Johannesburg,"('Tembisa', 'Pretoria', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Tembisa', 'Pretoria', 'South Africa'))",1,148,Johannesburg,South Africa,Pretoria,Tembisa
297,Johannesburg,"('Tembisa', 'Pretoria', 'South Africa')",4,22.972245114557207,-0.40049775626298323,28.2014478,-26.0221753,"('Johannesburg', ('Tembisa', 'Pretoria', 'South Africa'))",1,148,"('Tembisa', 'Pretoria', 'South Africa')",South Africa,Pretoria,Tembisa
298,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,Johannesburg,South Africa,Johannesburg,Yeoville
299,Johannesburg,"('Yeoville', 'Johannesburg', 'South Africa')",4,1.211691162528875,-0.13563352708369447,28.0641667,-26.1838889,"('Johannesburg', ('Yeoville', 'Johannesburg', 'South Africa'))",1,149,"('Yeoville', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Yeoville
300,Johannesburg,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",1,150,Johannesburg,Democratic Republic of the Congo,Kinshasa,Kinshasa
301,Johannesburg,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",3,2658.708601496401,2.0502893894228187,15.312597400000001,-4.3217055,"('Johannesburg', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",1,150,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kinshasa,Kinshasa
302,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",1,151,Johannesburg,South Africa,Polokwane,Polokwane
303,Johannesburg,"('Polokwane', 'Polokwane', 'South Africa')",3,254.92029542832947,0.8798581122642302,29.461388899999996,-23.9058333,"('Johannesburg', ('Polokwane', 'Polokwane', 'South Africa'))",1,151,"('Polokwane', 'Polokwane', 'South Africa')",South Africa,Polokwane,Polokwane
304,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,Johannesburg,South Africa,Pretoria,Pretoria
305,Johannesburg,"('Pretoria', 'Pretoria', 'South Africa')",3,58.34789330208944,1.4983392200346266,28.187944399999996,-25.7459374,"('Johannesburg', ('Pretoria', 'Pretoria', 'South Africa'))",1,152,"('Pretoria', 'Pretoria', 'South Africa')",South Africa,Pretoria,Pretoria
306,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,153,Johannesburg,Ethiopia,Addis Ababa,Addis Ababa
307,Johannesburg,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",2,3456.9856719882296,1.0597971268783932,38.761252500000005,9.0107934,"('Johannesburg', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",1,153,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa
308,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",1,154,Johannesburg,South Africa,Alberton,Alberton
309,Johannesburg,"('Alberton', 'Alberton', 'South Africa')",2,8.825800202074923,1.8769982676700454,28.1270777,-26.2529561,"('Johannesburg', ('Alberton', 'Alberton', 'South Africa'))",1,154,"('Alberton', 'Alberton', 'South Africa')",South Africa,Alberton,Alberton
310,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",1,155,Johannesburg,South Africa,Germiston,Germiston
311,Johannesburg,"('Germiston', 'Germiston', 'South Africa')",2,11.206976085850114,1.2748950593209036,28.180556,-26.229444,"('Johannesburg', ('Germiston', 'Germiston', 'South Africa'))",1,155,"('Germiston', 'Germiston', 'South Africa')",South Africa,Germiston,Germiston
312,Johannesburg,"('Harare', 'Harare', 'Zimbabwe')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Harare', 'Harare', 'Zimbabwe'))",1,156,Johannesburg,Zimbabwe,Harare,Harare
313,Johannesburg,"('Harare', 'Harare', 'Zimbabwe')",2,884.002749883642,1.1634373897129693,31.045686,-17.831773000000002,"('Johannesburg', ('Harare', 'Harare', 'Zimbabwe'))",1,156,"('Harare', 'Harare', 'Zimbabwe')",Zimbabwe,Harare,Harare
314,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",1,157,Johannesburg,South Africa,Klerksdorp,Klerksdorp
315,Johannesburg,"('Klerksdorp', 'Klerksdorp', 'South Africa')",2,172.56200597093397,-2.834515940136194,26.6656814,-26.862538300000004,"('Johannesburg', ('Klerksdorp', 'Klerksdorp', 'South Africa'))",1,157,"('Klerksdorp', 'Klerksdorp', 'South Africa')",South Africa,Klerksdorp,Klerksdorp
316,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",1,158,Johannesburg,Zimbabwe,Kwekwe,Kwekwe
317,Johannesburg,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",2,711.3962345357664,1.2568252881541422,29.8140035,-18.9284366,"('Johannesburg', ('Kwekwe', 'Kwekwe', 'Zimbabwe'))",1,158,"('Kwekwe', 'Kwekwe', 'Zimbabwe')",Zimbabwe,Kwekwe,Kwekwe
318,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",1,159,Johannesburg,Zambia,Lusaka,Lusaka
319,Johannesburg,"('Lusaka', 'Lusaka', 'Zambia')",2,1057.2525744477189,1.5024363047692288,28.282153499999996,-15.416448800000001,"('Johannesburg', ('Lusaka', 'Lusaka', 'Zambia'))",1,159,"('Lusaka', 'Lusaka', 'Zambia')",Zambia,Lusaka,Lusaka
320,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",2,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",1,160,Johannesburg,South Africa,Makhado,Makhado
321,Johannesburg,"('Makhado', 'Makhado', 'South Africa')",2,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Makhado', 'Makhado', 'South Africa'))",1,160,"('Makhado', 'Makhado', 'South Africa')",South Africa,Makhado,Makhado
